,text,label
712,"In addition to 14 Brazilian facilities to ship soymeal, including some that belong to Bunge Ltd, Olam Group Ltd and Coamo, one of the world’s largest agricultural cooperatives, five are under review, three are waiting to be reviewed, two have issues to fix and three were denied, which may soon bring the total number of authorised facilities to more than 20.",<triplet> which <subj> the total number <obj> Consult
713,"by Tarso Veloso &amp; Hallie Gu, BloombergIn this newstopics:EconomyProductionAgricultureSoySoymealSoybeanBrazilChinaLatin AmericaCommoditiesArgentina </Text></Article><Article url=""https://www.batimes.com.ar/news/economy/fintech-ualalaunches-cryptocurrency-trading-in-argentina.phtml"" paper=""bat""><Text>Argentine fintech Uala, which is backed by the likes of billionaires George Soros and Steve Cohen, The move into crypto for the first time Friday, allowing customers to buy and sell Bitcoin and Ether with pesos through Argentine fintech Uala, which is backed by the likes of billionaires George Soros and Steve Cohen's app.",<triplet> Bitcoin <subj> pesos <obj> Engage In Material Cooperation
714,"This represented a complete role reversal for Summit host Néstor Kirchner from the first half of Summit host Néstor Kirchner's presidency when Summit host Néstor Kirchner was honoured with a White House visit in only Summit host Néstor Kirchner's second month in office (July, 2003), to which Summit host Néstor Kirchner responded by warmly tapping his star guest, United States President George W.  Bush on the thigh and appealing to male bonding on the basis of both presidents being previously southern oil governors.",<triplet> Summit host Néstor Kirchner <subj> a White House visit <obj> Engage In Diplomatic Cooperation
715,Because in the construction of public opinion there often appear some big businessmen who hardly represent businessmen as a whole who work daily side by side with workers to reach agreements.,<triplet> some big businessmen <subj> the construction <obj> Disapprove
716,"In that sense we must again boost the competitive capacity of Argentina’s's industrial sector, promoting and adding value to the mining and lithium sectors and the knowledge economy, which is the focus of Argentina’s.",<triplet> value <subj> the mining and lithium sectors <obj> Engage In Material Cooperation
717,"When you speak with leaders of the “popular economy” who propose the idea of permanent self-employment, leaders of the “popular economy” who propose the idea of permanent self-employment tell you that it is necessary to register the enormous number of people who cannot be employed via the traditional system of companies as formally self-employed.",<triplet> you <subj> leaders <obj> Consult
718,In the case of politics we also have to agree on ground rules to favour a process which permits us to grow in unity.,<triplet> we <subj> ground rules <obj> Intend
719,"Those who think this way criticise politicians for “living in a bubble” where, it is said, politicians quickly lose interest in the concerns of the lesser beings who must pay for politicians's upkeep.",<triplet> Those <subj> politicians <obj> Disapprove
720,"Neither Donald Trump nor Jair Bolsonaro are particularly eloquent, both men are prone to improvise as both men go along and, in any event, among those who support both men in the polling booth there are plenty of men and women who would not be seen dead in the company of individuals with their personal characteristics but dislike their political foes even more.",<triplet> who <subj> both men <obj> Disapprove
721,""" </Text></Article><Article url=""https://timesofindia.indiatimes.com/world/us/one-dead-dozens-hurt-as-tornadoes-hit-texas-and-oklahoma/articleshow/95317717.cms"" paper=""it""><Text>POWDERLY: Tornadoes tore through parts of Texas and Oklahoma on Friday, one death at least one person, injuring two dozens others and leaving dozens of homes and buildings in ruins.",<triplet> Tornadoes <subj> parts <obj> Assault
722,"Local emergency services said a bar in the Russian city of Kostroma                                            The night-time fire at the popular bar had spread out over 3,500 square meters.",<triplet> Local emergency services <subj> a bar <obj> Make Public Statement
723,"It is believed An Australian man dubbed “Ninja” who spent months in forestland with a battalion of foreign fighters was killed near the village of Nevske, which was liberated by Ukrainian forces on the same day An Australian man dubbed “Ninja” who spent months in forestland with a battalion of foreign fighters died.",<triplet> which <subj> the same day <obj> Yield
724,"The plan is not final and depends on candidates Donald Trump has backed in the midterm elections on November 8 doing well, and Republicans taking back control of the US Senate.",<triplet> Donald Trump <subj> the midterm elections <obj> Intend
725,"Screams and warnings in Itaewon emergency calls How the Seoul Halloween tragedy unfoldedKorean police were called hours before the Itaewon crush unfoldedKorean police held white chrysanthemums - the flower of grief in Korean culture - and black placards reading: ""We could have saved the young victims of the Itaewon crush, and the government should recognise the government's responsibility. """,<triplet> the government <subj> the government's responsibility <obj> Engage In Diplomatic Cooperation
726,"the government is not fulfilling the government's responsibility, the government has pushed its responsibility to the youth… what kind of lesson did we learn from the Seoul Halloween incident?",<triplet> we <subj> what kind <obj> Consult
727,They always promise change with every election.,<triplet> They <subj> change <obj> Intend
728,"Some Western leaders have called the attacks on power stations ""war crimes"", because under the Geneva Conventions - which define the rules of war - civilian infrastructure cannot be deliberately targeted.",<triplet> which <subj> the rules <obj> Make Public Statement
729,"The plant, seized by Russia's in March, has emergency diesel generators to drive the reactors which keep the fuel inside cool and prevent a nuclear meltdown, should Ukraine's Zaporizhzhia nuclear power plant become disconnected from the power grid.",<triplet> The plant <subj> emergency diesel generators <obj> Yield
730,"In June, Alexander Nikulin - who worked at the Russian-backed supreme court in the self-proclaimed People's Republic of Donetsk sentenced to death two Britons and a Moroccan, who had been captured while fighting in the Ukrainian army.",<triplet> Alexander Nikulin <subj> two Britons <obj> Coerce
731,An Afghan teenager who was severely injured in a suicide attack in September started studying again while recovering from An Afghan teenager who was severely injured in a suicide attack in September's injuries and scored more than 85% in An Afghan teenager who was severely injured in a suicide attack in September's exams.,<triplet> more than 85% <subj> An Afghan teenager <obj> Make Public Statement
732,Supporters of the Armenian opposition ended a rally in support of the unrecognized republic of Nagorno-Karabakh by adopting a statement that was proclaimed at the end of a rally in support of the unrecognized republic of Nagorno-Karabakh.,<triplet> that <subj> the end <obj> Make Public Statement
733,"the unrecognized republic of Nagorno-Karabakh cannot this idea a part of Azerbaijan, this idea lies at the foundation of the Armenian Declaration of Independence, and Supporters of the Armenian opposition will defend the Armenian Declaration of Independence at any cost,"" a statement that was proclaimed at the end of the event reads.",<triplet> that <subj> the end <obj> Make Public Statement
734,"a statement that was proclaimed at the end of the event notes that, according to the 1992 Armenian Supreme Council decision, any international or internal document that mentions the unrecognized republic of Nagorno-Karabakh as a part of Azerbaijan would be unacceptable for Armenia.",<triplet> that <subj> the end <obj> Make Public Statement
735,"Supporters of the Armenian opposition advocate normalization of Armenian-Turkish and Armenian-Azerbaijani relations, but without preconditions, use or threats of force,"" a statement that was proclaimed at the end of the event says.",<triplet> that <subj> the end <obj> Make Public Statement
736,"""China want trade and investment as long as trade and investment're fair and don't jeopardize China's national security. """,<triplet> China <subj> trade <obj> Appeal
737,"WATCH | Xi calls for China's military growth in speech to party congress:Xi kicks off Communist Party Congress, calls for China's military growth1 month agoDuration 3:25China’s Communist Party kicked off 3:25China’s Communist Party's 20th Congress in Beijing, with President Xi Jinping calling for faster military growth.",<triplet> Xi <subj> Communist Party Congress <obj> Make Public Statement
738,"But the Canadian business lobby urged Ottawa's to sign onto the new U. S. -led Indo-Pacific trade group, arguing Canada's had to be part of the new U. S. -led Indo-Pacific trade group's discussions involving new supply chains.",<triplet> the Canadian business lobby <subj> Ottawa <obj> Engage In Diplomatic Cooperation
739,"6-style post-election violence increase as Lula Da Silva casts doubt on voting former guerrilla Gustavo Petro wins Colombian presidency in narrow, historic electionRather than a profound ideological shift, the margins of victory suggest deeply divided societies.",<triplet> the margins <subj> deeply divided societies <obj> Appeal
740,"""The more radical groups are learning the lessons of populism abroad and The more radical groups can really throw a wrench into this,"" said Carlo Dade of the Canada West Foundation, also a member of the Mexican Council on Foreign Relations.",<triplet> The more radical groups <subj> Carlo Dade <obj> Consult
741,"Something that worries Arturo Sarukhan, former Mexican ambassador to the United States a lot is the increasing erosion of the credibility of the institutions that underpin democracy, and the displacement of the credibility of the institutions that underpin democracy by charismatic leaders or strong leaders.",<triplet> that <subj> Arturo Sarukhan <obj> Make Public Statement
742,"""Portraying institutions — whether institutions — whether they're regulators or the checks and balances that define any liberal democracy're regulators or the checks and balances that define any liberal democracy — as bastions of self-dealing elites, or mafias of power or globalizers.",<triplet> that <subj> any liberal democracy're regulators <obj> Make Public Statement<triplet> that <subj> any liberal democracy <obj> Make Public Statement
743,And then asking their supporters to place their supporters's faith in the supposedly pure individuals that are leading the governments instead of institutions — whether they're regulators or the checks and balances that define any liberal democracy.,<triplet> that <subj> any liberal democracy <obj> Make Public Statement
744,"""Lima Cuadra always look forward to a left in Latin America that separates from the Cuban regime,"" said Lima Cuadra.",<triplet> Lima Cuadra <subj> Lima Cuadra <obj> Appeal
745,"We have to criticize the repression of the protests, the manipulation of elections.",<triplet> We <subj> the manipulation <obj> Disapprove
746,"(Fernando Vergara/Associated Press)Earlier this year, Venezuelan President Nicolas Maduro lambasted former guerrilla Gustavo Petro, Boric and Peru's Castillo as ""a failed, defeated left"" of ""cowards"" and ""counter-revolutionaries. """,<triplet> Venezuelan President Nicolas Maduro <subj> former guerrilla Gustavo Petro <obj> Disapprove
747,"The last shipment of weapons from The Iranian government to Russia included about 450 drones, officials said, which Russia have already used to deadly effect in Ukraine.",<triplet> The last shipment <subj> about 450 drones <obj> Yield
748,"“The Iranian government's position regarding the war in Ukraine is to cease the war in Ukraine, return the parties to negotiations, and return displaced persons to displaced persons's homes,” Iran’s foreign minister Hossein Amirabdollahian continued.",<triplet> the parties <subj> negotiations <obj> Consult<triplet> displaced persons <subj> displaced persons's homes <obj> Consult
749,"President Isaac Herzog will begin consultations with politicians on forming a new government after results are officially certified on November 9, President Isaac Herzog said Wednesday.",<triplet> results <subj> November <obj> Intend
750,"A Netanyahu government would almost certainly include the newly ascendant Jewish nationalist Religious Zionism/Jewish Power alliance, whose leaders include Itamar Ben Gvir, once convicted for inciting racism and supporting terrorism.",<triplet> whose leaders <subj> Itamar Ben Gvir <obj> Yield
751,"nan</Text></Article><Article url=""https://www.egyptindependent.com/profile-muslim-brotherhood-international-leader-ibrahim-mounir-passes-away-age-87-in-london/"" paper=""independent""><Text>nan</Text></Article><Article url=""https://www.smh.com.au/world/europe/russian-nightclub-fire-kills-more-than-a-dozen-20221106-p5bvve.html?ref=rss&amp;utm_medium=rss&amp;utm_source=rss_world"" paper=""smh""><Text>Thirteen people were killed when a fire tore through a crowded nightclub in the Russian city of Kostroma in the early hours of Saturday, officials said.",<triplet> a fire <subj> a crowded nightclub <obj> Assault
752,Credit: “Very quickly the room began to fill with acrid smoke and the evacuation exits were difficult to see.,<triplet> the room <subj> acrid smoke <obj> Yield
753,"The measure was approved after Germany and France each called on moreItaly's new far-right-led government to grant a safe port to the migrants, and indicated Germany and France would receive some of the migrants so moreItaly's new far-right-led government wouldn't bear the burden alone.",<triplet> Germany <subj> some <obj> Consult
754,Witnesses report seeing several ambulances arrive at the scene of moreThe attack on the camp in Somalia's capital Mogadishu.,<triplet> several ambulances <subj> the scene <obj> Intend
755,"EU calls on Kosovo Serbs to return to the local authorities and ""to fulfil Kosovo Serbs's duties,"" Borrell stressed.",<triplet> EU <subj> the local authorities <obj> Consult
756,"In this context, Russian President Vladimir Putin noted that ""large, major regions of Romania"" were included in Ukraine during those years as well.",<triplet> Russian President Vladimir Putin <subj> this context <obj> Make Public Statement
757,"According to the report, the sanctions package contains 31 proposals, and the possibility of 31 proposals's implementation is currently being examined from the legal standpoint.",<triplet> the possibility <subj> the legal standpoint <obj> Investigate
758,"""We want fewer flights, more trains and a ban on unnecessary short-haul flights and private jets,"" Greenpeace Netherlands campaign leader Dewi Zloch said.",<triplet> We <subj> Greenpeace Netherlands campaign leader Dewi Zloch <obj> Appeal
759,The attention on Pennsylvania underscores the stakes in 2022 and beyond for Pennsylvania.,<triplet> The attention <subj> the stakes <obj> Make Public Statement
760,"Despite Senate nominee John Fetterman, the lieutenant governor who represents his party's best chance to flip a Republican-held seat's lingering health challenges, Senate nominee John Fetterman, the lieutenant governor who represents his party's best chance to flip a Republican-held seat railed against Oz and castigated Oz as an ultra-wealthy carpetbagger who will say or do anything to get elected.",<triplet> Oz <subj> an ultra-wealthy carpetbagger <obj> Disapprove
761,"Donald Trump's victory in Pennsylvania helped deliver Donald Trump the White House in 2016, when Donald Trump's message of populist anger struck a chord with blue-collar voters in Pennsylvania.",<triplet> Donald Trump's victory <subj> Donald Trump <obj> Provide Aid
762,Joe Biden warned the crowd that failing to return Democratic majorities in the House of Representatives and the Senate would mean further restrictions to abortion rights and cuts to public healthcare.,<triplet> that <subj> Democratic majorities <obj> Consult
763,"""Here in Philadelphia, a place that defines the soul of the country's, today we face an inflection point,"" Joe Biden said.",<triplet> that <subj> the soul <obj> Make Public Statement
764,""" Donald Trump also hinted again at the possibility of running for office in 2024 - even as Donald Trump has continued to make false claims that the US election system is fraudulent.  """,<triplet> Donald Trump <subj> the possibility <obj> Appeal
765,"Few details were publicised relating to The policy change, and a its Twitter Blue service subscription reportedly remained at a Twitter Blue subscription's old price of £4.",<triplet> Few details <subj> The policy change <obj> Engage In Material Cooperation
766,This will kick off two weeks of negotiations between countries on climate action.,<triplet> This <subj> two weeks <obj> Consult
767,"The UN's climate change summit will really begin in earnest on Monday with a World Leaders' Summit, when heads of state and government leaders deliver five-minute addresses outlining what heads of state and government leaders want from the meeting.",<triplet> The UN's climate change summit <subj> Monday <obj> Consult
768,"36-year-old street vendor Maretsepile Kapoko believe if Sam Matekane was able to bring so many good things to his home village of Mantšonyane from Sam Matekane's own money, how much more for Lesotho's if Sam Matekane is running Lesotho's,"" 36-year-old street vendor Maretsepile Kapoko said.",<triplet> so many good things <subj> his home village <obj> Consult
769,"As a result, Lesotho's has been run by coalitions that have proved fractious, and no prime minister has served a full five-year term.",<triplet> no prime minister <subj> a full five-year term <obj> Engage In Material Cooperation
770,"""Two things are counting in Sam Matekane's favour: Sam Matekane has the goodwill of the people and the older parties have been humbled at the polls - some are even more divided now than before. """,<triplet> the older parties <subj> the polls <obj> Disapprove
771,"Opinion polls suggest about two-thirds of voters across the US want guaranteed abortion rights - and if about two-thirds of voters across America turn out to vote as a result, it will help President Biden's party win seats and possibly even retain control of Congress.",<triplet> Opinion polls <subj> two-thirds <obj> Appeal
772,"""The best shot they have at winning close races is to ensure Democratic voters flock to the polls.",<triplet> Democratic voters <subj> the polls <obj> Consult
773,""" a spokesperson for the State Department also noted remarks by Ukrainian President Volodymyr Zelenskiy's on Friday, in which Ukrainian President Volodymyr Zelenskiy's said: ""Ukraine’s are ready for peace, for a fair and just peace, the formula of which The Kremlin have voiced many times.",<triplet> a spokesperson <subj> remarks <obj> Make Public Statement
774,MUMBAI: Mass layoffs at Twitter and also other companies such as Stripe have led erstwhile employees to flock to social media in droves to express gratitude for an awesome working experience and also to job hunt.,<triplet> Mass layoffs <subj> also other companies <obj> Consult
775,“It seems Joe Biden's positions change depending on the audience and the politics of the day . . .  It is time Joe Biden learn a lesson that Joe Biden's words matter and have consequences. ”,<triplet> Joe Biden <subj> a lesson <obj> Consult
776,"“Stuff this, his unit’re going to go further into Ukraine’s and his unit’ll find a battalion,” Queensland landscaper Trevor Kjeldal told two of Queensland landscaper Trevor Kjeldal's new mates who were also rejected.",<triplet> his <subj> Queensland landscaper Trevor Kjeldal <obj> Intend<triplet> his <subj> Ukraine <obj> Intend
777,Rescuers were able to wade through the water to bring some of those still inside A Tanzanian passenger plane to safety.,<triplet> some <subj> A Tanzanian passenger plane <obj> Consult
778,""" In tweets posted later on Sunday, SOS Humanity, the German charity that operates it said SOS Humanity, the German charity that operates it would launch legal action against the Italian government on Monday, claiming the Italian government's actions violate European law and the Geneva Refugee Convention.",<triplet> the Italian government's actions <subj> European law <obj> Disapprove
779,"Riot police used tear gas to disperse protesters in Peru's capital Lima, as thousands of people took part in anti-government marches across Peru's.",<triplet> Riot police <subj> tear gas <obj> Protest
780,"Although international climate talks are meant to bring solutions on how to tackle climate change, international climate talks are often criticised for bringing a scant number of results to the table.",<triplet> solutions <subj> international climate talks <obj> Consult<triplet> a scant number <subj> the table <obj> Consult
781,"To international climate talks's detractors, international climate talks have served very little or no purpose at all.",<triplet> international climate talks <subj> very little or no purpose <obj> Engage In Material Cooperation
782,The countries most vulnerable to climate change intend to join forces and hold industrialised countries to account This year’s.,<triplet> The countries <subj> forces <obj> Consult
783,"We hope that Germany and Canada, who lead the group of northern countries on this issue, will come up with more precise commitments in order to rebuild trust in the Global South,” Sébastien Treyer, director of the Institute for Sustainable Development and International Relations (IDDRI) explains.",<triplet> We <subj> Germany <obj> Intend
784,"On Sunday, nearly 200 nations will kick off in Egypt's Sharm el-Sheikh the latest climate summit tasked with taming the terrifying juggernaut of global warming.",<triplet> nearly 200 nations <subj> the latest climate summit <obj> Consult
785,"The Britain-based Syrian Observatory for Human Rights, an opposition war monitor, said at least six people included two children and one woman.",<triplet> The Britain-based Syrian Observatory <subj> at least six people <obj> Yield
786,"Dolly Parton then jammed out on a crystal-encrusted electric guitar to debut Dolly Parton's new rock song, which included a mean solo from Dolly Parton.",<triplet> which <subj> a mean solo <obj> Yield
787,"""Synthpop pioneers Eurythmics -- the duo comprised of Annie Lennox and Dave Stewart -- also took Synthpop pioneers Eurythmics -- the duo comprised of Annie Lennox and Dave Stewart --'s place among rock's greatest, but not before delivering a performance that included Synthpop pioneers Eurythmics -- the duo comprised of Annie Lennox and Dave Stewart --'s classic ""Sweet Dreams (Are Made Of This).",<triplet> that <subj> Synthpop pioneers Eurythmics <obj> Yield
788,"mayor Vitaliy Klitschko added that the authorities were stocking up on fuel, food and water, and residents should do the same.",<triplet> mayor Vitaliy Klitschko <subj> the authorities <obj> Engage In Material Cooperation
789,"Dmytro, a 30-year-old father-of-two has stocked up on fuel, bought generators and will move Dmytro, a 30-year-old father-of-two's family to Dmytro, a 30-year-old father-of-two's grandparents' home on the outskirts of Kyiv.",<triplet> Dmytro <subj> a 30-year-old father <obj> Engage In Material Cooperation
790,"Ms Seif, a 28-year-old human rights activist who has served three prison sentences in Egypt his sister on charges that fellow activists condemned as bogus, has been protesting outside the Foreign Office in London along with family members for his sister's brother's release.",<triplet> who <subj> three prison sentences <obj> Engage In Material Cooperation
791,"One 2020 study analysed historical and geological data from the past 100,000 years and found that Africa’s largest lake could disappear in the next 500 years.",<triplet> One 2020 study <subj> historical and geological data <obj> Investigate
792,"Over time the United Nations Environment Programme (UNEP) estimates the Mediterranean Sea could swallow 100,000 hectares of agricultural land situated at less than 10 metres below sea level.",<triplet> the United Nations Environment Programme <subj> time <obj> Make Public Statement
793,"""An investigation team consisting of Precision Air, a publicly listed company which is Tanzania's largest private airline technical staff and TAA (Tanzania Airports Authority) has also departed to join rescuers on the ground,"" Precision Air, a publicly listed company which is Tanzania's largest private airline said in a statement.",<triplet> An investigation team <subj> rescuers <obj> Consult
794,"Video footage broadcast on local media showed the flight largely submerged as rescuers, including fishermen, waded through water to bring people to safety.",<triplet> people <subj> safety <obj> Consult
795,"""Our hearts and prayers go to the families of passengers on-board a plane that crashed into Lake Victoria, with our full solidarity to the Government &amp; people of #Tanzania,"" 'Hearts and prayers'African Union Commission chair Moussa Faki Mahamat wrote on Twitter.",<triplet> Our hearts <subj> people <obj> Intend
796,"Our hearts and prayers go to the families of passengers on-board a plane that crashed into Lake Victoria, with our full solidarity to the Government &amp; people of #Tanzania.",<triplet> Our hearts <subj> the families <obj> Intend
797,"Several were hostile or questioned his sincerity, but moreThousands of responses also included rigorous questions about fossil fuel subsidies, sea pollution and nuclear energy.",<triplet> moreThousands <subj> rigorous questions <obj> Yield
798,"Those are all key issues at the climate talks at the Red Sea coastal resort of Sharm el-Sheikh, which are expected to include more than 120 world leaders and run from Nov.",<triplet> more than 120 world leaders <subj> which <obj> Yield
799,"WATCH | COP27The to discuss compensation for past climate damage: Climate compensation added to COP27The negotiations19 days agoDuration 2:20Developing nations have successfully added compensation for past climate damage to the COP27The negotiations, following news that keeping global warming to 1.",<triplet> Climate compensation <subj> agoDuration 2:20Developing nations <obj> Engage In Material Cooperation
800,"""</Text></Article><Article url=""https://www.cbc.ca/news/world/georgia-senate-race-warnock-walker-1.6641274?cmp=rss"" paper=""cbc""><Text>WARNING: This article contains disturbing language about alleged domestic violence.",<triplet> This article <subj> disturbing language <obj> Coerce
801,"If Republican Herschel Walker tips the balance of power to Republicans, it would deeply complicate U. S.  President Joe Biden's's agenda for perhaps the rest of U. S.  President Joe Biden's's term in office.",<triplet> it <subj> U. S.  President Joe Biden's's agenda <obj> Make Public Statement
802,"Bishop worries about the rise of Republican Herschel Walker because of what the rise of Walker signals about American democracy when, in the name of the U. S.  Senate control, Republicans now stand so firmly behind such a candidate ""because of the thirst for power, instead of looking for independent, smart leadership. """,<triplet> Bishop <subj> the rise <obj> Make Public Statement
803,"Lebanon has run out of cash to buy fuel to feed Lebanon's power plants, meaning there's little to no electricity to keep water treatment stations running and to pump water into households.",<triplet> water <subj> households <obj> Provide Aid
804,"""That's why Lebanon're working a lot on trying to, for example, restore or bring back electricity to the water pumping stations, or to the wastewater management facilities, so that at least Lebanon can decrease the opportunity for contamination and increase the supply of decontaminated water to the population,"" Lebanese Health Minister Firas Abiad said.",<triplet> electricity <subj> the water pumping stations <obj> Consult<triplet> the supply <subj> the population <obj> Provide Aid
805,"Today his roommate, Adel Jaafar, left'm feeling better, thank God,"" his roommate, Adel Jaafar, left said.",<triplet> his roommate <subj> God <obj> Make Public Statement
806,The 500 beds in the emergency facility were filled in a matter of days.,<triplet> The 500 beds <subj> a matter <obj> Yield
807,"dozens of charities wrote an open letter to Suella Braverman on Monday, urging Suella Braverman to address what dozens of charities called a “backlog in asylum cases,” and to create safe routes for refugees to travel to Britain.",<triplet> refugees <subj> Britain <obj> Consult
808,"AdvertisingRead moreRune, 19, then took down Hubert Hurkacz followed by Andrey Rublev before seeing off Carlos Alcaraz as the world number one retired with injury while trailing by a set in the quarter-finals.",<triplet> Carlos Alcaraz <subj> injury <obj> Yield
809,"a handful of messages with sharply conservative political themes mostly denigrated US President Joe Biden and other prominent Democrats, sometimes obscenely.",<triplet> a handful <subj> US President Joe Biden <obj> Disapprove
810,"Credit:The Sunday Times newspaper published text messages sent by Gavin Williamson, a minister in cabinet office, to the former chief whip, or Conservative Party enforcer, Wendy Morton, in which a government minister who has been accused of bullying a colleague criticised the former chief whip, or Conservative Party enforcer, Wendy Morton and used expletive-ridden language.",<triplet> a government minister <subj> the former chief whip <obj> Disapprove
811,"Over 40 million votes have already been cast during the early-voting period so far, experts say, overtaking the total number of early votes in 2018.",<triplet> experts <subj> Over 40 million votes <obj> Make Public Statement
812,"Several key battleground states, like Wisconsin and Pennsylvania, ban election officials from beginning the count until election day.",<triplet> Several key battleground states <subj> election officials <obj> Coerce
813,Use this form to ask your question:  If you are reading this page and can't see this form you will need to visit the mobile version of the BBC website to submit your question or send your question via email to YourQuestions@bbc.,<triplet> you <subj> the mobile version <obj> Consult
814,China's unyielding approach to arresting the spread of Covid has come at a huge economic cost.,<triplet> China's unyielding approach <subj> a huge economic cost <obj> Intend
815,"Foxconn, the world's largest contract electronics maker said Foxconn, the world's largest contract electronics maker are working with the Henan provincial government ""to stamp out the Covid-19 pandemic and resume production to production's full capacity as quickly as possible"".",<triplet> production <subj> production's full capacity <obj> Provide Aid
816,"The Centre for Information Resilience analysed the images of Staryi Krym for the BBC's Panorama programme and concluded that 1,500 new graves had been dug there since The Centre for Information Resilience last analysed images at Staryi Krym in June.",<triplet> The Centre <subj> images <obj> Investigate
817,Olga Sagirova's is learning English and loves to walk and look at the flowers and gardens that remind Olga Sagirova's of home.,<triplet> Olga Sagirova <subj> English <obj> Consult
818,"There are concerns that lay-offs and potential changes to moderation policies on Twitter, which Elon Musk now owns, could also lead to an increase in online disinformation just before voters head to the polls.",<triplet> voters <subj> the polls <obj> Consult
819,"""  For Nigerian art historian Chika Okeke-Agulu, a professor at Princeton University and an activist at the forefront of the campaign to return looted artwork, Deadria Farmer-Paellmann, the founder and executive director of the Restitution Study Group (RSG) which initiated it's comments ""sound like the arguments that white folks who don't want to return looted artwork have made"".  """,<triplet> Nigerian art historian Chika Okeke-Agulu <subj> looted artwork <obj> Consult
820,But since then some institutions in the West have finally started to return some Benin Bronzes.,<triplet> some institutions <subj> some Benin Bronzes <obj> Consult
821,"“Trump will probably have to do it again, but stay tuned,” Trump said, teasing an event Trump has with Republican Senate candidate in Ohio, JD Vance, for Monday.",<triplet> an event <subj> Monday <obj> Yield
822,"“If Republican National Committee win back House and Senate, it’s the American people saying to her husband, the American people want her husband to work on behalf of the American people and the American people want her husband to work across the aisle to solve the problems that we are dealing with,"" Ronna McDaniel, the Republican National Committee chairwoman, told NBC’s's “State of the Union. ""","<triplet> the American people <subj> "" Ronna McDaniel <obj> Appeal"
823,"The West believes The West will be able to ruin Russia that way, Russia believes Russia will be able thereby to defend what Russia took at the start of the conflict in Ukraine and bring the conflict in Ukraine to an end.",<triplet> the conflict <subj> an end <obj> Consult
824,""" With Donald Trump doubling down on voting conspiracy theories, and several candidates in Donald Trump's camp casting doubt on the upcoming midterm results, party chair Ronna McDaniel sought to assure voters that Republicans will accept the outcome- even if Republicans lose.  """,<triplet> party chair Ronna McDaniel <subj> voters <obj> Intend
825,The announcement came after Bloomberg News reported authorities are working on plans to scrap a system that penalizes airlines for bringing virus cases into China's.,<triplet> that <subj> airlines <obj> Coerce
826,""" a spokesperson for the State Department also noted remarks by Ukrainian President Volodymyr Zelenskyy's on Friday, in which Ukrainian President Volodymyr Zelenskyy's said: ""Ukraine’s are ready for peace, for a fair and just peace, the formula of which Ukraine’s have voiced many times.",<triplet> a spokesperson <subj> remarks <obj> Make Public Statement
827,"Choy - who was fined 6,000 HONG KONG Dollars ($765) for two counts of making false statements - called April 2021 ""a very dark day for all journalists in HONG KONG"" at that time.","<triplet> 6,000 HONG KONG Dollars <subj> who <obj> Coerce"
828,the General Staff of the Korean People's Army said North Korea's military's weapons tests involved ballistic missiles loaded with dispersion warheads and underground infiltration warheads meant to launch strikes on enemy air bases; ground-to-air missiles designed to “annihilate” enemy aircraft at different altitudes and distances; and strategic cruise missiles.,<triplet> enemy aircraft <subj> different altitudes <obj> Fight
829,Some experts say North Korea's likely aims to use provocative US-South Korean military drills as a chance to modernise North Korea's's nuclear arsenal and increase North Korea's's leverage to wrest greater concessions from the United States in future dealings.,<triplet> greater concessions <subj> future dealings <obj> Coerce
830,"Although we still measure the rate of sea level rise in terms of millimetres per year, the rate of sea level rise adds up to half to one meter per century and that is a long-term and major threat to many millions of coastal dwellers and low-lying states.",<triplet> the rate <subj> to half <obj> Engage In Material Cooperation
831,"On the impact of the continued rise in temperature, the World Meteorological Department (WMO) cited several examples that hit many countries across the globe the year 2022.",<triplet> the World Meteorological Department <subj> several examples <obj> Make Public Statement
832,several examples that hit many countries across the globe this year includes record breaking rain in July and August that led to extensive flooding in Pakistan where at least 1 700 deaths were reported.,<triplet> several examples <subj> record breaking rain <obj> Yield
833,“the marchers will resume the marchers's long march on Tuesday from Wazirabad where Former Pakistan PM Imran Khan and 11 others were shot and (Pakistan Tehreek-e-Insaf (PTI) worker) Muazzam was martyred.,<triplet> the marchers <subj> the marchers's long march <obj> Provide Aid
834,"It is possible Former Pakistan PM Imran Khan’m wrong but Former Pakistan PM Imran Khan want a transparent investigation,” Former Pakistan PM Imran Khan added.",<triplet> Former Pakistan PM Imran Khan <subj> a transparent investigation <obj> Appeal
835,"""Apple                                            Foxconn, Apple's principal subcontractor, is now working with the government in (a) concerted effort to stamp out the pandemic and resume production to production's full capacity as quickly as possible,"" Apple                                            Foxconn, Apple's principal subcontractor, said.",<triplet> production <subj> production's full capacity <obj> Provide Aid
836,"""</Text></Article><Article url=""https://ewn.co.za/2022/11/07/world-leaders-gather-for-climate-talks-under-cloud-of-crises"" paper=""ewn""><Text>World leaders gather for climate talks under cloud of crises                                            The UN's COP27 climate summit in the Red Sea resort of Sharm el-Sheikh comes as nations worldwide are facing increasingly intense natural disasters that have taken thousands of lives this year alone and cost billions of dollars.","<triplet> paper=""ewn""> <subj> World leaders <obj> climate talks"
837,"“Realistically, Anwar Ibrahim do have to accept that,” Anwar Ibrahim told The Sydney Morning Herald and The Age as Anwar Ibrahim geared up for Malaysia's general election.",<triplet> Anwar Ibrahim <subj> Malaysia's general election <obj> Engage In Material Cooperation
